01:46,0.333333333333333
100-mg,0.333333333333333
12:38,0.333333333333333
25-mg,0.666666666666667
400-mg,0.333333333333333
40s,0.666666666666667
5-cm,0.333333333333333
5-fu,0.333333333333333
5-mg,0.666666666666667
500-mg,0.333333333333333
50s,0.333333333333333
60s,1
6:59,0.333333333333333
72-year-old,0.666666666666667
80s,0.666666666666667
81-mg,0.666666666666667
a2,0.333333333333333
abdomen,1
abdominal,2.66666666666667
abnormal,0.333333333333333
abnormality,0.666666666666667
absent,1
acetaminophe,0.333333333333333
acne,0.333333333333333
acute,0.666666666666667
addendum,0.333333333333333
addition,0.666666666666667
additional,0.666666666666667
adenocarcino,1.33333333333333
adjuvant,2.66666666666667
advance,1.33333333333333
age,2
ago,0.666666666666667
ajcc,0.666666666666667
alcohol,0.666666666666667
alert,0.666666666666667
allerg,0.666666666666667
allergic,0.333333333333333
allergies,0.666666666666667
alluded,0.333333333333333
amoxicillin,0.666666666666667
anastomosis,1.33333333333333
anemia,0.666666666666667
anemic,0.333333333333333
anesthesia,0.666666666666667
angiolymphat,0.333333333333333
anicteric,0.666666666666667
apex,0.333333333333333
apical,1
appear,0.333333333333333
appearance,0.333333333333333
appendix,1
apr,0.666666666666667
april,2
area,1
arm,0.666666666666667
arthritis,0.333333333333333
as-needed,1
ascending,4.66666666666667
asco,0.333333333333333
asked,1
aspirin,0.666666666666667
at-risk,0.333333333333333
atopic,0.333333333333333
attributed,0.333333333333333
augmentin,0.333333333333333
aunt,0.666666666666667
auscultation,0.666666666666667
av,0.666666666666667
axillae,0.333333333333333
balderas,0.333333333333333
base,0.333333333333333
based,0.666666666666667
basis,0.333333333333333
bedtime,0.333333333333333
beneath,0.333333333333333
benefit,0.666666666666667
benign,0.333333333333333
better,0.333333333333333
bigeminal,0.666666666666667
bilateral,0.666666666666667
bilaterally,0.333333333333333
bilirubin,0.333333333333333
biopsy,1
blebs,0.333333333333333
bleeding,0.333333333333333
bloating,0.666666666666667
block,0.333333333333333
bmi,0.666666666666667
bone,0.333333333333333
bowel,0.666666666666667
breast,0.666666666666667
brownsville,0.333333333333333
bsa,0.666666666666667
caffeine,0.333333333333333
calcium,0.666666666666667
cancer,6.33333333333333
capsule,0.666666666666667
carb,0.666666666666667
carcinoma,0.666666666666667
carcinomatos,0.333333333333333
cardiopulmon,0.333333333333333
