01:46,0.625572688808013
100-mg,0.494258536772759
12:38,0.494258536772759
25-mg,0.122743949165023
400-mg,0.625572688808013
40s,0.122743949165023
5-cm,0.625572688808013
5-fu,0.625572688808013
5-mg,0.122743949165023
500-mg,0.625572688808013
50s,0.494258536772759
60s,-0.380084790477966
6:59,0.625572688808013
72-year-old,0.122743949165023
80s,0.122743949165023
81-mg,0.122743949165023
a2,0.374658996917281
abdomen,-0.380084790477966
abdominal,-2.3689718805519
abnormal,0.625572688808013
abnormality,0.00314440930954524
absent,-0.619283870188922
acetaminophe,0.625572688808013
acne,0.625572688808013
acute,0.122743949165023
addendum,0.374658996917281
addition,0.254058101200277
additional,0.122743949165023
adenocarcino,-0.739884765905926
adjuvant,-2.10634357648139
advance,-0.751599378085702
age,-1.23200024923067
ago,0.254058101200277
ajcc,0.00314440930954524
alcohol,0.122743949165023
alert,0.122743949165023
allerg,0.122743949165023
allergic,0.494258536772759
allergies,0.122743949165023
alluded,0.625572688808013
amoxicillin,0.122743949165023
anastomosis,-0.488971074015194
anemia,0.254058101200277
anemic,0.494258536772759
anesthesia,-0.00857020287023039
angiolymphat,0.625572688808013
anicteric,0.122743949165023
apex,0.625572688808013
apical,-0.117456486407459
appear,0.625572688808013
appearance,0.625572688808013
appendix,-0.619283870188922
apr,0.254058101200277
april,-1.23200024923067
area,-0.117456486407459
arm,0.122743949165023
arthritis,0.494258536772759
as-needed,-0.380084790477966
ascending,-5.73302832579649
asco,0.625572688808013
asked,-0.117456486407459
aspirin,0.122743949165023
at-risk,0.625572688808013
atopic,0.625572688808013
attributed,0.625572688808013
augmentin,0.494258536772759
aunt,0.122743949165023
auscultation,0.122743949165023
av,0.122743949165023
axillae,0.494258536772759
balderas,0.374658996917281
base,0.494258536772759
based,0.00314440930954524
basis,0.494258536772759
bedtime,0.625572688808013
beneath,0.625572688808013
benefit,0.254058101200277
benign,0.625572688808013
better,0.625572688808013
bigeminal,0.254058101200277
bilateral,0.254058101200277
bilaterally,0.625572688808013
bilirubin,0.625572688808013
biopsy,-0.117456486407459
blebs,0.625572688808013
bleeding,0.494258536772759
bloating,0.254058101200277
block,0.374658996917281
bmi,0.122743949165023
bone,0.494258536772759
bowel,0.254058101200277
breast,0.122743949165023
brownsville,0.494258536772759
bsa,0.122743949165023
caffeine,0.494258536772759
calcium,0.122743949165023
cancer,-7.36311679630399
capsule,-0.00857020287023039
carb,0.122743949165023
carcinoma,0.254058101200277
carcinomatos,0.625572688808013
cardiopulmon,0.494258536772759
case,0.625572688808013
cataract,0.122743949165023
caucasian,0.122743949165023
cea,0.625572688808013
cervical,-0.248770638442712
change,0.625572688808013
check,0.625572688808013
chemotherapy,-1.73482898887365
chest,-1.12311396569344
chills,0.254058101200277
cholecystiti,0.625572688808013
cholesterol,-0.00857020287023039
cigarette,0.494258536772759
cigarettes,-0.00857020287023039
circumferent,0.625572688808013
clavulanate,0.122743949165023
clear,0.122743949165023
clinical,-0.117456486407459
cm,-7.09648306878738
coding,0.122743949165023
colace,0.494258536772759
colectomy,-0.488971074015194
colon,-13.7100031987287
colonoscopy,-1.49462855330117
colorectal,0.494258536772759
comment,0.625572688808013
comments,0.374658996917281
comorbiditie,0.494258536772759
complain,0.625572688808013
complaints,0.122743949165023
completed,0.374658996917281
confirm,0.374658996917281
consideratio,0.494258536772759
considered,0.625572688808013
consisting,0.374658996917281
constipation,0.122743949165023
consultation,0.254058101200277
contrast,0.122743949165023
controversia,0.625572688808013
count,0.625572688808013
crabtree,-0.117456486407459
creatinine,0.625572688808013
ct,-1.5170564217992
ct-scan,0.625572688808013
cuff,0.122743949165023
current,-0.248770638442712
currently,-0.86048566162293
daily,-4.75180142673159
daughter,0.254058101200277
day,-0.751599378085702
days,0.254058101200277
death,0.122743949165023
december,0.494258536772759
degenerative,0.122743949165023
degf,0.122743949165023
dehydrated,0.625572688808013
dehydration,0.625572688808013
demonstrated,-0.620285226050448
denied,-0.488971074015194
denies,-0.86048566162293
density,-0.248770638442712
dermatitis,0.625572688808013
description,0.374658996917281
detailed,0.625572688808013
diagnosis,-0.990798457796658
diagnostic,0.00314440930954524
diarrhea,0.494258536772759
diastolic,0.122743949165023
died,0.122743949165023
diffuse,0.625572688808013
digits,0.494258536772759
directive,0.122743949165023
directives,0.122743949165023
discharge,0.625572688808013
discomfort,0.625572688808013
discussed,-0.882913530120955
discussion,-0.117456486407459
disease,-0.882913530120955
disease-free,0.625572688808013
disorder,0.122743949165023
disorders,0.494258536772759
distal,-2.24837098483489
distinguishe,0.625572688808013
distress,0.122743949165023
doubtful,0.625572688808013
dr,-3.11099969990584
drainage,-0.488971074015194
dre,0.494258536772759
duration,0.494258536772759
dyslipidemia,-0.117456486407459
ecg,0.494258536772759
echocardiogr,0.254058101200277
eczema,0.122743949165023
edema,-0.620285226050448
effort,0.494258536772759
electrolytes,0.625572688808013
emesis,0.625572688808013
emphysema,0.625572688808013
emphysematou,0.625572688808013
employed,0.122743949165023
endocrine,0.625572688808013
ent,0.494258536772759
enteric-coat,0.122743949165023
enzymes,0.625572688808013
eosin,0.374658996917281
episode,0.254058101200277
episodes,0.625572688808013
equal,0.625572688808013
equivalent,0.625572688808013
erythema,0.625572688808013
evaluated,0.254058101200277
evaluation,-1.13382722201169
evidence,-1.23200024923067
examination,0.374658996917281
exceeding,0.625572688808013
excisional,0.625572688808013
excoriated,0.494258536772759
experiencing,0.625572688808013
expressed,0.625572688808013
extending,0.494258536772759
extensively,0.625572688808013
extrasystole,0.254058101200277
extremities,-0.248770638442712
eyes,0.122743949165023
fall,0.625572688808013
family,-0.380084790477966
fat,-0.990798457796658
fatigue,0.122743949165023
fdg,-0.117456486407459
features,0.254058101200277
female,0.494258536772759
fever,0.254058101200277
film,-0.51139894251322
final,-1.49262584157812
find,0.625572688808013
findings,-0.739884765905926
flexure,0.625572688808013
focal,0.625572688808013
focus,0.625572688808013
follow,0.494258536772759
food,-0.751599378085702
forming,0.00314440930954524
fresh,0.374658996917281
frozen,0.374658996917281
fsnciose,0.374658996917281
function,0.625572688808013
gait,0.122743949165023
general,0.122743949165023
georgia,0.625572688808013
gland,0.625572688808013
glaucoma,0.494258536772759
godwin,0.254058101200277
goiter,0.254058101200277
grade,-0.739884765905926
gradually,0.625572688808013
groin,0.494258536772759
gross,-1.49262584157812
grossed,0.374658996917281
gums,0.494258536772759
habits,0.625572688808013
half-tablet,0.122743949165023
hctz,0.122743949165023
head,0.254058101200277
healed,0.625572688808013
health-maint,0.494258536772759
healthy-appe,0.494258536772759
heart,-0.882913530120955
heartburn,0.254058101200277
height,-0.751599378085702
helpful,0.625572688808013
hematochezia,0.625572688808013
hematoxylin,0.374658996917281
hemicolectom,0.374658996917281
hemoglobin,-0.751599378085702
hepatic,0.625572688808013
hg,-0.751599378085702
high-risk,-0.117456486407459
highly,0.625572688808013
histologic,0.374658996917281
history,-2.50028603258715
hnpcc,-0.990798457796658
hours,0.254058101200277
hpi,0.494258536772759
hydrochlorot,0.625572688808013
hyperlipidem,-0.00857020287023039
hyperpigment,0.494258536772759
hypertension,-2.23765772851664
hypothyroidi,-1.12311396569344
ibuprofen,0.625572688808013
identified,-0.247769282581187
ii,-1.23200024923067
iia,0.625572688808013
ileocecal,-0.619283870188922
ileum,0.374658996917281
immunization,0.494258536772759
immunohistoc,0.625572688808013
incision,0.254058101200277
incisional,0.625572688808013
inclined,0.625572688808013
include,0.494258536772759
increased,-3.08957318726934
indeterminat,-0.86048566162293
indication,0.122743949165023
individual,0.625572688808013
inflammatory,0.254058101200277
influenza,0.494258536772759
intake,0.494258536772759
intense,0.625572688808013
interested,0.122743949165023
intermittent,-0.248770638442712
internal,0.374658996917281
interpretati,0.494258536772759
intervention,0.122743949165023
invaded,0.625572688808013
invades,0.374658996917281
invasion,-0.36837017829819
invasive,0.00314440930954524
involvement,0.625572688808013
iron,0.625572688808013
iron-deficie,0.254058101200277
issues,0.625572688808013
january,-0.51139894251322
jar,0.374658996917281
jerome,0.494258536772759
joint,0.122743949165023
jugular,0.625572688808013
keen,0.625572688808013
knees,0.122743949165023
lab,0.494258536772759
labeled,0.374658996917281
laboratory,-0.00857020287023039
lacks,0.625572688808013
lady,0.625572688808013
laparoscopic,-0.991799813658183
lb,0.122743949165023
led,0.625572688808013
lee,0.625572688808013
left,-2.23765772851664
lesion,-0.380084790477966
lesions,-0.00857020287023039
leucovorin,0.625572688808013
levels,0.625572688808013
levothyroxin,0.122743949165023
ligature,0.625572688808013
light,0.254058101200277
lipitor,0.625572688808013
liver,-0.248770638442712
living,0.122743949165023
lobe,-0.86048566162293
located,0.00314440930954524
loose,0.625572688808013
low-attenuat,0.625572688808013
low-dose,0.122743949165023
low-risk,0.625572688808013
lung,-0.620285226050448
lungs,-0.380084790477966
lymph,-2.60817096026285
lymphadenopa,-0.488971074015194
lymphatic,0.00314440930954524
m2,-0.751599378085702
macroscopic,0.374658996917281
major,0.625572688808013
mal,0.625572688808013
malignancies,0.122743949165023
malignancy,-0.00857020287023039
mammogram,-0.248770638442712
management,0.625572688808013
mar,-0.00857020287023039
march,-2.3689718805519
margin,-0.247769282581187
margins,-0.36837017829819
marion,0.625572688808013
married,0.494258536772759
mass,-5.50454250240379
masterson,0.494258536772759
material,-0.128169742725708
maternal,-0.751599378085702
max,0.625572688808013
maxzide,0.122743949165023
mcg,0.122743949165023
mcv,0.625572688808013
meals,0.625572688808013
med,0.122743949165023
media,0.122743949165023
medical,-1.25442811772869
medication,-1.62594270533643
medications,0.254058101200277
meet,0.494258536772759
members,0.494258536772759
menopause,0.625572688808013
mental,0.122743949165023
mesenteric,0.374658996917281
meta,-0.499684330333444
middle,0.625572688808013
midline,0.494258536772759
mild,-0.488971074015194
min,0.122743949165023
minick,-0.00857020287023039
mismatch,0.625572688808013
mm,-0.751599378085702
mn,0.494258536772759
moderate,0.254058101200277
mother-died,0.122743949165023
motrin,0.625572688808013
mouth,-5.49483060194706
movements,0.625572688808013
mucosal,0.374658996917281
multiple,-0.619283870188922
multivitamin,0.122743949165023
murmurs,0.494258536772759
muscularis,0.00314440930954524
n0,-0.117456486407459
nails,0.494258536772759
nausea,0.625572688808013
neck,-0.248770638442712
necrosis,0.625572688808013
negative,-3.48251428751358
neoplasms,0.494258536772759
nichols,-1.25442811772869
node,0.254058101200277
node-positiv,0.494258536772759
nodes,-2.60817096026285
normal,-2.76291433665766
normocytic,0.254058101200277
norvasc,-0.248770638442712
notably,0.625572688808013
note,0.494258536772759
noticed,0.625572688808013
november,0.494258536772759
observation,0.625572688808013
obstructing,0.625572688808013
obstruction,0.625572688808013
october,-0.00857020287023039
one-time,-4.2489726870886
organomegaly,0.625572688808013
oriented,-0.751599378085702
oropharynx,0.494258536772759
outlined,0.625572688808013
p5,0.494258536772759
packed,0.625572688808013
pain,-1.99745729294416
palpable,0.494258536772759
palpate,0.625572688808013
palpation,0.122743949165023
pap-smear,0.625572688808013
pathology,-0.499684330333444
patient,-3.26574307630065
patients,-0.488971074015194
pattern,0.254058101200277
pedal,-0.117456486407459
pelvis,0.494258536772759
pending,0.494258536772759
perforation,0.00314440930954524
performed,-2.22594311633687
perianal,0.494258536772759
pericolic,0.00314440930954524
peritoneal,0.625572688808013
permanent,0.374658996917281
perrl,0.494258536772759
person,0.122743949165023
pet,-0.117456486407459
petit,0.625572688808013
physician,0.625572688808013
place,0.122743949165023
plan,0.625572688808013
platelet,0.625572688808013
pleasant,0.625572688808013
pm,-0.248770638442712
pneumococcal,0.494258536772759
pneumothorax,0.122743949165023
pocket,0.625572688808013
point,0.625572688808013
polypoid,-0.619283870188922
polyps,0.122743949165023
portion,0.625572688808013
position,0.122743949165023
positive,0.122743949165023
possibility,0.494258536772759
post-surgica,0.625572688808013
postoperativ,0.625572688808013
pot,0.122743949165023
preop,0.254058101200277
preoperative,0.122743949165023
presented,0.494258536772759
previous,-0.620285226050448
primary,0.494258536772759
prior,0.625572688808013
probe,0.625572688808013
proceed,0.494258536772759
